Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,airport_fee
945,1,2023-06-30 23:46:32,2023-06-30 23:54:53,2.0,1.1,1.0,N,163,162,1,9.3,3.5,0.5,2.0,0.0,1.0,16.3,2.5,0.0,
946,2,2023-06-30 23:46:29,2023-06-30 23:51:25,1.0,0.88,1.0,N,230,163,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
947,1,2023-06-30 23:46:29,2023-06-30 23:57:06,1.0,2.4,1.0,N,239,262,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0,
948,2,2023-06-30 23:46:28,2023-06-30 23:55:39,1.0,1.21,1.0,N,238,142,1,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,
949,1,2023-06-30 23:46:28,2023-07-01 00:01:46,1.0,3.0,1.0,N,249,237,1,15.6,3.5,0.5,4.1,0.0,1.0,24.7,2.5,0.0,
950,2,2023-06-30 23:46:27,2023-07-01 00:14:11,1.0,11.74,1.0,N,138,146,2,45.7,6.0,0.5,0.0,6.55,1.0,64.0,2.5,1.75,
951,2,2023-06-30 23:46:26,2023-07-01 00:02:40,2.0,3.67,1.0,N,239,237,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,
952,1,2023-06-30 23:46:23,2023-06-30 23:55:40,2.0,2.4,1.0,N,231,186,1,12.1,3.5,0.5,0.0,0.0,1.0,17.1,2.5,0.0,
953,2,2023-06-30 23:46:22,2023-06-30 23:54:54,1.0,2.33,1.0,N,229,79,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,
954,2,2023-06-30 23:46:22,2023-06-30 23:58:32,1.0,1.87,1.0,N,246,170,1,12.8,1.0,0.5,2.08,0.0,1.0,19.88,2.5,0.0,
955,2,2023-06-30 23:46:21,2023-06-30 23:58:06,2.0,2.01,1.0,N,249,4,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,
956,2,2023-06-30 23:46:21,2023-07-01 00:00:50,1.0,1.97,1.0,N,68,79,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
957,2,2023-06-30 23:46:21,2023-06-30 23:54:12,4.0,1.79,1.0,N,161,236,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,
958,1,2023-06-30 23:46:20,2023-06-30 23:48:28,1.0,0.0,1.0,N,247,119,1,15.2,0.0,0.5,0.0,0.0,1.0,16.7,0.0,0.0,
959,1,2023-06-30 23:46:20,2023-06-30 23:59:33,4.0,1.6,1.0,N,234,230,1,13.5,3.5,0.5,5.5,0.0,1.0,24.0,2.5,0.0,
960,2,2023-06-30 23:46:20,2023-06-30 23:52:13,1.0,1.4,1.0,N,237,263,1,8.6,1.0,0.5,1.36,0.0,1.0,14.96,2.5,0.0,
961,2,2023-06-30 23:46:20,2023-06-30 23:53:52,1.0,1.02,1.0,N,246,48,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,
962,2,2023-06-30 23:46:19,2023-07-01 00:08:47,2.0,6.12,1.0,N,230,42,2,29.6,1.0,0.5,0.0,0.0,1.0,34.6,2.5,0.0,
963,2,2023-06-30 23:46:18,2023-07-01 00:34:59,1.0,18.01,2.0,N,132,48,1,70.0,0.0,0.5,16.11,6.55,1.0,98.41,2.5,1.75,
964,2,2023-06-30 23:46:18,2023-06-30 23:52:47,2.0,0.68,1.0,N,256,256,1,7.9,1.0,0.5,2.0,0.0,1.0,12.4,0.0,0.0,
965,2,2023-06-30 23:46:17,2023-07-01 01:10:26,2.0,20.64,2.0,N,132,202,1,70.0,0.0,0.5,14.3,0.0,1.0,85.8,0.0,0.0,
966,1,2023-06-30 23:46:17,2023-06-30 23:54:39,1.0,1.7,1.0,N,249,246,1,10.7,3.5,0.5,3.1,0.0,1.0,18.8,2.5,0.0,
967,1,2023-06-30 23:46:14,2023-07-01 00:17:11,1.0,9.5,1.0,N,138,48,1,44.3,10.25,0.5,10.0,6.55,1.0,72.6,2.5,1.75,
968,2,2023-06-30 23:46:13,2023-06-30 23:59:33,3.0,1.44,1.0,N,48,162,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,
969,2,2023-06-30 23:46:11,2023-06-30 23:54:54,1.0,2.14,1.0,N,100,237,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,
970,1,2023-06-30 23:46:09,2023-06-30 23:59:03,1.0,3.3,1.0,N,48,43,2,16.3,3.5,0.5,0.0,0.0,1.0,21.3,2.5,0.0,
971,2,2023-06-30 23:46:04,2023-06-30 23:51:56,1.0,1.43,1.0,N,234,161,1,8.6,1.0,0.5,1.4,0.0,1.0,15.0,2.5,0.0,
972,2,2023-06-30 23:46:02,2023-07-01 00:12:31,,5.12,,,234,49,0,26.77,0.0,0.5,6.15,0.0,1.0,36.92,,,
973,2,2023-06-30 23:46:01,2023-07-01 00:02:18,1.0,4.42,1.0,N,107,87,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,
974,2,2023-06-30 23:46:01,2023-06-30 23:51:10,1.0,1.28,1.0,N,263,229,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
975,2,2023-06-30 23:45:59,2023-07-01 00:03:35,3.0,4.24,1.0,N,234,239,1,21.2,1.0,0.5,5.24,0.0,1.0,31.44,2.5,0.0,
976,2,2023-06-30 23:45:58,2023-07-01 00:01:18,,2.7,,,68,237,0,18.34,0.0,0.5,4.47,0.0,1.0,26.81,,,
977,2,2023-06-30 23:45:56,2023-07-01 00:00:22,1.0,6.35,1.0,N,138,145,2,27.5,6.0,0.5,0.0,0.0,1.0,36.75,0.0,1.75,
978,1,2023-06-30 23:45:56,2023-06-30 23:58:20,4.0,1.4,1.0,N,249,79,1,12.1,3.5,0.5,0.0,0.0,1.0,17.1,2.5,0.0,
979,1,2023-06-30 23:45:55,2023-06-30 23:54:39,1.0,1.5,1.0,N,229,137,1,10.7,3.5,0.5,3.1,0.0,1.0,18.8,2.5,0.0,
980,2,2023-06-30 23:45:54,2023-06-30 23:58:28,1.0,2.77,1.0,N,142,234,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
981,2,2023-06-30 23:45:53,2023-06-30 23:57:59,1.0,1.52,1.0,N,249,249,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,
982,2,2023-06-30 23:45:52,2023-07-01 00:04:51,1.0,4.43,1.0,N,186,74,2,22.6,1.0,0.5,0.0,0.0,1.0,27.6,2.5,0.0,
983,2,2023-06-30 23:45:51,2023-06-30 23:59:01,1.0,2.49,1.0,N,48,249,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,
984,2,2023-06-30 23:45:50,2023-06-30 23:57:29,1.0,2.93,1.0,N,142,75,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
985,2,2023-06-30 23:45:50,2023-07-01 00:26:00,1.0,5.89,1.0,N,132,130,1,40.8,1.0,0.5,8.66,0.0,1.0,53.71,0.0,1.75,
986,1,2023-06-30 23:45:49,2023-07-01 00:06:56,1.0,8.1,1.0,N,132,258,1,33.1,2.75,0.5,0.0,0.0,1.0,37.35,0.0,1.75,
987,2,2023-06-30 23:45:46,2023-06-30 23:51:08,4.0,1.43,1.0,N,246,142,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
988,2,2023-06-30 23:45:45,2023-06-30 23:54:55,1.0,1.42,1.0,N,162,186,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,
989,2,2023-06-30 23:45:44,2023-06-30 23:56:02,1.0,1.98,1.0,N,143,141,1,12.8,1.0,0.5,2.0,0.0,1.0,19.8,2.5,0.0,
990,2,2023-06-30 23:45:44,2023-06-30 23:49:55,1.0,1.13,1.0,N,262,75,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,
991,1,2023-06-30 23:45:43,2023-07-01 00:02:20,2.0,2.6,1.0,N,246,79,1,14.9,3.5,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
992,1,2023-06-30 23:45:43,2023-07-01 00:36:52,1.0,27.3,2.0,N,132,230,1,70.0,4.25,0.5,15.15,0.0,1.0,90.9,2.5,1.75,
993,2,2023-06-30 23:45:43,2023-06-30 23:59:08,,3.22,,,179,7,0,15.52,0.0,0.5,2.0,0.0,1.0,19.02,,,
994,2,2023-06-30 23:45:42,2023-07-01 00:06:26,3.0,4.46,1.0,N,87,181,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,
995,1,2023-06-30 23:45:42,2023-06-30 23:48:12,1.0,0.2,1.0,N,249,249,1,4.4,3.5,0.5,1.85,0.0,1.0,11.25,2.5,0.0,
996,2,2023-06-30 23:45:40,2023-07-01 00:00:54,2.0,8.37,1.0,N,264,264,1,33.1,1.0,0.5,8.43,6.55,1.0,50.58,0.0,0.0,
997,2,2023-06-30 23:45:39,2023-06-30 23:55:42,4.0,2.33,1.0,N,236,170,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,
998,2,2023-06-30 23:45:39,2023-07-01 00:00:35,1.0,2.58,1.0,N,142,234,1,15.6,1.0,0.5,3.0,0.0,1.0,23.6,2.5,0.0,
999,1,2023-06-30 23:45:38,2023-06-30 23:47:49,2.0,0.7,1.0,N,170,233,2,5.1,3.5,0.5,0.0,0.0,1.0,10.1,2.5,0.0,
